nro_conabip,nombre,id_departamento,fecha_fundacion,mail
787,Bib.Pop. Dr. M. Ruiz Moreno,34014,1910-06-25,
3179,Bib.Pop. Armando de Vita y Lacerra,34014,1991-08-23,
3330,Bib.Pop. María Blanca B. de Simonotto,34014,1980-01-01,bpsimonotto@fibertel.com.ar
3433,Bib. Pop. Margarita Diez,34014,1980-01-01,bpmargaritadiez@hotmail.com
3435,Bib.Pop. 12 de Octubre,34014,1995-09-19,
3495,Bib.Pop. del Bº Gob.Emilio Tomas,34014,1980-01-01,
3636,Bib.Pop. San José de Cupertino,34014,1997-07-24,
3842,Bib.Pop. La esperanza,34014,1998-05-13,
4236,Bib. Pop. Alberto Luis García,34021,1999-08-23,
3180,Bib.Pop. San Francisco de Laishi,34021,1992-08-12,
2976,Bib.Pop. Dr. Ernesto Guevara,34035,1978-08-23,
3314,Bib.Pop. Escritores Formoseños,34035,1994-09-30,bipopesfo@hotmail.com
2964,Bib.Pop.Mun. Juan Bautista Alberdi,34049,1977-12-09,
3516,Bib. Pop. Dr. Tirso Peña,34049,1996-07-01,
3776,Bib.Pop. Prof. José F. Fernández,34049,1980-01-01,
3780,Bib.Pop. Eloy Caniza,34049,1980-01-01,
3955,Bib. Pop. Dra. María Cristina Balbuena,34049,1999-08-14,jjbogarin@hotmail.com
3818,Asoc.Amig.Bib.Pop. Don Cosme D. Ruiz Diaz,34049,1998-09-06,
3269,Bib.Pop. Julio Cortázar,34049,1993-04-30,
3207,Asoc.Bib.Pop. Félix Atilio Cabrera,34049,1980-01-01,
3761,Bib. Pop. Pedro Castagne,34056,1998-09-04,
2974,Bib.Pop.Pub.Mun. Don José F.de San Martín,34056,1978-04-11,biblisanmartin@hotmail.com
3387,Bib.Pub. Pop. San Antonio,34056,1992-08-17,
3462,Bib.Pop. Mariano Valle,38007,1915-09-16,cesarmamani29@yahoo.com.ar
3976,Bib. Pop. Crear y Ser,38007,2000-10-01,
3721,Bib.Pop. Rosario Tolaba,38007,1997-11-20,
3391,Bib.Pop. Jorge Domingo Calvetti,38021,1980-01-01,bibliotecapopularjorgecalvetti@hotmail.com 
766,Bib.Pop. de Jujuy,38021,,bibpojuj@imagine.com.ar
3657,Bib. Pop. Leer te ayuda a crecer,38021,1997-05-31,bibliotecaepam3@yahoo.com.ar
3713,Bib.Pop. del barrio cerro las Rosas (N,38021,1997-09-20,
4098,Bib.Pop. Campo Verde,38021,2002-05-08,
4275,Bib.Pop. El futuro de los niños,38021,2004-07-27,
3307,Bib.Pop. de Ciudad Perico,38014,1980-01-01,
763,Bib.Pop. Domingo T. Pérez,38014,1905-04-09,bibliotecadomingotperez@gmail.com
3627,Asoc.de Amigos Bib.Mun. y Pop. Carlos Juárez,38014,1996-11-28,
769,Bib.Pop. Gral. Bartolomé Mitre,38028,1906-05-25,
3895,Bib.Pop. Coronel Manuel E. Arias,38028,1980-01-01,
3185,Bib.Pop. José Ingenieros,38035,1980-01-01,
770,Bib.Pop. D.F.Sarmiento,38035,1911-06-05,
913,Bib.Pop. Bartolomé Mitre,38035,1922-02-10,
4172,Bib.Pop. San Marcelino,38035,1980-01-01,
3237,Bib.Pop. de Palpalá,38042,1980-01-01,
3263,Bib.Pop.Mun. Antonio Paleari,38042,1980-01-01,
3985,Bib.Pop. Dr. Héctor Tizon,38042,1980-01-01,
3183,Bib.Pop. Virgen de Río Blanco,38042,1980-01-01,
1198,Bib.Pop. Coronel Hilarion de la Quintana,38056,1926-05-26,silvio_valencia@hotmail.com
3503,Bib.Pop. Solidaridad,38063,1996-02-03,
771,Bib.Pop. D.F.Sarmiento,38063,1911-09-07,
2699,Bib.Pub.Pop.y Esc. Ernesto Sábato,38063,1980-01-01,
3348,Bib.Pop.y C.Vecinal San Antonio de Padua,38063,1993-07-20,
3575,Bib.Pop. San José Obrero,38063,1980-01-01,bibliosanjoseobrero@hotmail.com
3682,Bib.Pop. San Francisco de Asís,38063,1980-01-01,
3227,Bib.Pub.Pop Palma Sola,38070,1980-01-01,
3275,Bib.Pop. José Hernández,38070,1993-06-28,
3219,Bib.Pop. de Monterrico,38014,1993-02-12,biblmonterrico@gmail.com
4267,Bib.Pop. y C. Cult. Niños Pájaros,38021,2000-10-14,
4281,Bib. Pop. Maestro José Eduardo Ferretti,38084,1996-04-21,
4163,Bib. Pop. de Susques,38084,1980-01-01,
1260,Bib.Pop. Bartolomé Mitre,38094,1910-05-26,
3276,Bib.Pop. Viltipoco,38098,1980-01-01,
3059,Bib.Pop. 3 de Abril,38098,1986-05-14,
774,Bib.Pop. D.F.Sarmiento,38112,1915-07-09,
772,Bib.Pop. La Unión Aspirante de Yavi,38112,1911-08-31,
3215,Bib.Pop. Martín Fierro,42007,1980-01-01,bmfierrodoblas@cosedo.com.ar
3251,Bib.Pop. Profesor H. Eros D .N. Siri,42007,1980-01-01,bibliotecaerosiri@gmail.com
2137,Bib.Pop. Bernardino Rivadavia,42007,1980-01-01,bibliotecariglos@yahoo.com.ar
1990,Asoc. Bip. Esc.  Pop.,42007,1914-11-23,bibliorolon@gmail.com
4300,Bib. Pop. Joaquín Anchorena,42007,2005-07-20,bpjoaquinanchorena@gmail.com
3279,Bib.Pop. La Adela,42014,1980-01-01,bibliotecalaadela@hotmail.com
3386,Bib.Pop. Manuel P.Rodriguez Un N.H.P/la Cult.,42021,1995-04-22,biblioanguil@gmail.com
2317,Bib.Pop. Clemente J. Andrada,42021,1980-01-01,biblo2317@gmail.com
3377,Bib.Pop. Raúl Isidoro D'Atri,42021,1994-08-16,
3737,Bib. Pop. Rodolfo de Diego,42021,1994-11-17,bibliorodo@cpenet.com.ar
4124,Bib.Pop. Edgar Morisoli,42021,1980-01-01,biblioteca_emorisoli@hotmail.com
4251,BIb. Pop. Teresa Pérez,42021,2009-04-04,bibliotecapopularteresaperez@gmail.com
4270,Bib.Pop. Miguel Angel Gomez Drumell,42021,2009-09-01,bibliomiguelgomez@gmail.com
4345,Bib. Pop. Malvinas Argentinas,42021,2014-09-23,bpmalvinasargentinas@gmail.com
3839,Bib. Pop. Olga Orozco,42028,1980-01-01,bp3839@bepe.ar
3321,Bib.Pop. María Rubio de Bada,42028,1980-01-01,
3722,Bib.Pop. Noemí Gavilán de Tarquini,42028,1997-10-13,ivaveroferrer@yahoo.com.ar
3214,Bib.Pop. Chapaleufu,42056,1993-03-08,bibliochapaleufu@hotmail.com
3382,Bib.Pop. Francisco Ceballos,42056,1980-01-01,
4287,Bib. Pop. La Huella,42056,2000-05-15,
2679,Bib.Pop. Renovación,42056,1932-05-07,bprenovacion@gmail.com
1499,Bib.Pop. Ricardo Güiraldes,42056,1929-11-14,bibliovertiz@yahoo.com.ar
3617,Bib. Pop. Faustino Casimiro Bustos,42035,1998-04-01,biblioconhello@yahoo.com.ar
3181,Bib.Pop. Juan Ricardo Nervi,42035,1980-01-01,biblio_mayer@yahoo.com.ar
2316,Bib.Pop. Asoc.Ex-Alumnos Escuela Nº43 y Bib.Pop.,42035,1946-09-17,biblomn@yahoo.com.ar
1646,Bib.Pop. Manuel Lej,42035,1932-05-15,popularsarmiento@yahoo.com.ar
3250,Bib.Pop.Mun. Alpachiri,42070,1984-08-01,biblioalp@yahoo.com.ar
3563,Bib.Pop. María Elena Walsh,42070,1995-11-01,
806,Bib.Pop. Florentino Ameghino,42070,1921-02-03,sonirack77@yahoo.com.ar
2259,Bib.Pop. Almafuerte,42070,1945-08-01,guatrachebpalmafuerte@gmail.com
3416,Bib. Pop. José Barbero,42070,1994-08-01,bibliojosebarbero@gmail.com
3874,Bib.Pop. de Abramo,42077,1980-01-01,bibabramo@hotmail.com
2786,Bib.Pop. Mariano Moreno,42077,1958-11-27,bibliotecammoreno@yahoo.com.ar
883,Bib.Pop. Aristóbulo del Valle,42077,1923-01-01,biblioteca_adelvalle@hotmail.com
3309,Bib.Pop. María E. Fernández de Falciola,42077,1980-01-01,falciola@cooparauz.com.ar
3618,Bib. Pop. Walter Cazenave,42084,1980-01-01,
3546,Bib. Pop. Carro quemado,42098,1996-07-01,bibliocq@hotmail.com
1509,Bib.Pop. Manuel Belgrano,42098,1931-05-11,biblio_mb_luantoro@hotmail.com
815,Bib.Pop. Bartolomé Mitre,42098,1905-06-04,bibliorica@yahoo.com.ar
1555,Bib.Pop. Almafuerte,42105,1931-07-26,almafuerte_1555@yahoo.com.ar
4080,Bib.Pop. José Elías Rosales,42105,2003-01-06,bibliotecarosales@hotmail.com
808,Bib.Pop.Mun. José Manuel Estrada,42105,1912-11-30,bibliotecaestrada@yahoo.com
2803,Bib.Pop. Joaquín V. González,42105,1958-10-12,bibliotecajvg@yahoo.com.ar
2807,Bib.Pop. Juan del Rosario Garro,42105,1961-08-21,bibliotecagarro@gmail.com
1945,Bib.Pop. Antonio Martello de Speluzzi,42105,1937-04-01,biblioamartello@hotmail.com
3231,Bib.Pop. José Hernández,42119,1993-03-29,josehernandezbp@yahoo.com.ar
2122,Bib.Pop. Bernardino Rivadavia,42119,1933-04-13,
3531,Bib.Pop. Héctor Raúl Tardiani,42119,1996-02-22,
816,Bib.Pop. Raúl Belisario Díaz,42119,1911-07-01,bpraulbdiaz@yahoo.com.ar
1477,Bib.Pop. Florentino Ameghino,42126,1930-07-27,bibliotecacaleufu@yahoo.com.ar
3186,Bib.Pop. Modesto Caretto,42126,1987-11-01,bibliotecalamaruja@hotmail.com
2457,Bib.Pop. Libertador San Martín,42126,1950-11-12,
3480,Bib.Pop. Jorge Agustín Picca,42126,1995-09-25,bibliotecajorgepicca@yahoo.com.ar
823,Bib. Pop. Bernardino Rivadavia,42126,1915-06-27,biblioquetre@cernet.com.ar
1766,Bib.Pop. D.F.Sarmiento,42126,1932-10-20,bibrancul452@hotmail.com
3565,Bib.Pop. José Grassi,42133,1980-01-01,vanpraetbiblioteca@yahoo.com.ar
3171,Bib.Pop. Alberto Cortez,42133,1979-02-20,
805,Bib.Pop. Florentino Ameghino,42133,1919-07-07,bibmartini@hotmail.com
3177,Bib.Pop. Mariano Moreno,42133,1980-01-01,
2355,Bib.Pop.Mun. Ing. Luis Luiggi,42133,1948-07-04,bibliotecaingenieroluiggi@hotmail.com
916,Bib.Pop. D.F.Sarmiento,42133,1920-07-09,margaretsos@hotmail.com
3434,Bib. Pop. Sebastián Dalmasso,42133,1994-06-04,gildarodriguez_73@hotmail.com
811,Bib.Pop. Presidente Avellaneda,42133,1910-05-01,
819,Bib.Pop. San Martín,42035,1932-12-03,bibliosm@cospec.com.ar
3308,Bib.Pop. Mun. Juan Río de Quehue,42154,1990-12-15,
897,Bib.Pop. Toay,42140,1921-11-21,bibliotecatoay@cpenet.com.ar
1556,Bib.Pop. Pedro Arata,42147,1931-08-16,biblioarata@yahoo.com.ar
2647,Bib.Pop. Juan B. Justo,42147,1926-08-30,bibliotecatrenel@yahoo.com.ar
2373,Bib.Pop. D.F.Sarmiento,42154,1934-08-13,bibpopataliva@yahoo.com.ar
2387,Bib.Esc. Pop. Alfredo Suarez Verdier,42154,1943-08-11,biblioteca_sv@yahoo.com.ar
901,Bib.Pop. Florentino Ameghino,42154,1922-02-22,biflora.me@hotmail.com
3347,Bib.Pop.Esc. Escuela Nº 164,42154,1980-01-01,biblioacha@yahoo.com.ar
724,Bib.Pop. Pedro I. de Castro Barros,46007,1915-04-28,
718,Bib.Pop. Mariano Moreno,46014,,bibliotecamarianomoreno@gmail.com
719,Bib.Pop. Juan Bautista Alberdi,46014,1914-02-01,
1345,Bib.Inf.Pop. Tte.Coronel Marcelino Reyes,46014,1980-01-01,bmarcelinoreyes@gmail.com
2687,Bib.Pop. Juan Ramirez de Velazco,46014,1956-06-02,
4187,Cen. Cult. y Bib. Pop. Ciudad de los Naranjos,46014,1980-01-01,bibliociudadnar@hotmail.com
4370,Bib.Pop. Darío Santillán,46014,2003-10-11,
3529,Bib. Pop. María Esther Brizuela de Bazán,46021,1980-01-01,
1775,Bib.Pop. Pedro I. de Castro Barros,46021,1927-11-27,
1805,Bib.Pop. Gob. Dr. B. de la Vega,46021,1934-10-24,
1993,Bib.Pop. e Inf. Sarmiento,46021,1933-09-03,
725,Bib.Pop. Mitre,46035,1921-06-13,enriquealbertostoller@hotmail.com
716,Bib.Pop. Joaquín V. González,46042,1903-09-22,biblioteca026@gmail.com
2672,Bib.Pop. Domingo Faustino Sarmiento,46042,1955-11-28,
3962,Bib.Pop. Vichigasta,46042,2001-09-13,
3918,Bib.Pop. José Hernández,46028,1999-11-10,
726,Bib.Pop. Pedro I. de Castro Barros,46049,1914-10-24,
2293,Bib.Pop. Gral. V. Peñaloza,46056,1946-04-17,
3606,Bib.Pop. Juan Facundo Quiroga,46063,1947-11-17,
723,Bib.Pop. D.F.Sarmiento,46063,1908-12-15,
1997,Bib.Pop. Dardo de la Vega Díaz,46126,1935-10-01,
4090,Bib.Pop. Pastor de la Colina Villafañe,46119,1980-01-01,
3209,Bib.Pop. Juventud en acción,50007,1992-11-30,
665,Bib.Pop. Presbítero P. C. Arce,50021,1914-05-10,ifsapaag@hotmail.com
3932,Bib.Pop. Casa por la memoria y la cultura popular,50007,1999-09-16,
4103,Bib.Pop. PABLITO GONZALEZ,50021,2002-04-16,
2188,Bib.Pop. Antonio Dimarco,50014,1940-12-08,bibliotecadimarco@yahoo.com.ar
1364,Bib.Pop. Gral. C. M. de Alvear,50014,1928-08-05,bibliotecadeoeste@hotmail.com 
3266,Bib.Pop. Escritores Alvearenses,50014,1994-01-10,bibescritoresalvearenses@gmail.com
2131,Bib.Pop. D.F.Sarmiento,50014,1935-04-28,bp2131sarmiento@yahoo.com.ar
4382,Bib. Pop. Ta Te Ti,50028,2009-03-27,
4314,Bib.Pop. Daniel Talquenca de Guaymallén,50028,2011-05-18,
4085,Bib.Pop. El bermejo,50028,2001-07-07,
3497,Bib. Pop. Jesús Nazareno,50028,1980-01-01,bipo_jnazareno@yahoo.com.ar
3264,Bib.Pop. Rodeo de la cruz,50028,1980-01-01,
3550,Bib. Pop. Ingeniero Giagnoni,50035,1980-01-01,
3057,Bib.Pop. Pedro José Bustos,50035,1970-10-08,bip3057@gmail.com
3947,Bib.Pop. Santa Rosa,50035,1980-01-01,
3720,Bib.Pop. Escritores Mendocinos,50049,1996-07-09,
3486,Bib. Pop. Mirta Vivante,50049,1995-08-02,bibliotecapmvivante@yahoo.com.ar
3993,Bib.Pop. Francisco Manino,50049,1999-04-01,
4049,Bib.Pop. Palabras del corazón,50049,1980-01-01,
4310,Bib.Pop. Libros Abiertos para la sociedad,50007,2008-06-30,bplibrosabiertosmza@gmail.com
4255,Bib.Pop. del Saber del Pueblo y su Cultura,50049,2008-11-01,noemi84@live.com.ar
1256,Bib.Pop. Tomás Godoy Cruz,50056,1926-08-29,bibliotecatomasgcruzcosta@hotmail.com
3625,Bib.Pop. Francisco Montalto,50049,1980-01-01,
3498,Bib.Pop. Tres de Mayo,50056,1980-01-01,
2894,Bib.Pop. José A. Pujadas,50056,1971-04-29,biblioteca_pujadas@hotmail.com
3725,Bib. Pop. Chacras de Coria,50063,1996-10-19,bibliochacras@yahoo.com.ar
4315,Bib.Pop. Virgen de la Carrodilla,50063,1996-03-29,bibliocarrodilla@live.com.ar
4159,Bib.Pop. Las Compuertas,50063,1980-01-01,bibliolascompuertas@gmail.com
2875,Bib.Pop.Mun. Juan Bautista Alberdi,50063,1911-05-25,bibliopmalberdi@yahoo.com.ar
4325,Bib. Pop. Benito Juárez,50063,1991-11-20,biblio_benitojuarez@yahoo.com.ar
4138,Bib.Pop. Armando Tejada Gómez,50063,1980-01-01,
4183,Bib.Pop. Alfonsina Storni,50070,1980-01-01,
4271,Bib. Pop. General Gutiérrez,50070,1998-01-05,bibliotecagutierrez@gmail.com
3613,Bib.Pop. Lucila Barrionuevo de Bombal,50070,1995-11-16,bibliotecapopularlucilabombal@hotmail.com
2665,Bib.Pop.Mun. José Hernández,50077,1993-11-12,
3463,Bib.Pop. Angélica Z. de Catena,50084,1980-01-01,
692,Bib.Pop. Bernardino Rivadavia,50084,1915-05-30,bip692@hotmail.com
3233,Bib.Pop. Mariano Moreno,50091,1947-11-24,bpmmorenochilecito@yahoo.com.ar
3271,Bib.Pop. Profesor Dionisio Chaca,50091,1986-09-06,bibliotecadionisiochaca@gmail.com
3228,Bib.Pop. Dr. Faustino B. Gil,50091,1993-01-02,
3190,Bib. Pop. Joaquín di Genaro,50091,1992-07-10,bibdigenaro@yahoo.com.ar
4246,Bib.Pop. Maestro Pedro Azín de San Carlos,50091,2005-06-15,biblioteca_pedro_azin@hotmail.com
4173,Bib. Pop. Ricardo Rojas,50098,1980-01-01,bibliotecarojasmza@hotmail.com
689,Bib.Pop. Julio A. Roca,50098,1980-01-01,bibliopop.julioaroca@gmail.com
3750,Bib.Pop. Tres porteñas de San Martín,50098,1980-01-01,
3329,Bib.Pop. Dolina Salas,50105,1980-01-01,
1276,Bib.Pop. Francisco Peñasco,50105,1926-11-26,bibliotecafranciscopenasco@yahoo.com.ar
3423,Bib.Pop. Carolina Paponet de Suter,50105,1980-01-01,
3981,Bib.Pop. Manuela Lara,50105,1998-07-20,labibliotecadelallave_ml@yahoo.com.ar
4102,Bib. Pop. Esperanza de nuestros lectores,50105,2004-05-17,
1576,Bib.Pop. Cultura,50105,1932-06-19,bibpop1576@yahoo.com.ar
3282,Bib.Pop. Salto de las Rosas,50105,1993-08-17,saltodelasrosasbiblioteca@yahoo.com.ar
676,Bib.Pop. Mariano Moreno,50105,1919-03-30,
3212,Bib.Pop. Derly R. Calderón,50105,1992-08-12,bpderly@yahoo.com.ar
3265,Bib.Pop. Manuel Belgrano,50105,1992-11-19,
4099,Bib.Pop. Manuel Belgrano de El Nihuil,50105,1980-01-01,
4100,Bib.Pop. Maestro Antonio Isaac Quiroga,50105,1980-01-01,
4278,Bib.Pop. Práxedes Garde de Arizu,50105,2009-03-17,
3306,Bib.Pop. Fray F. Inalican,50105,1980-01-01,
4293,Bib. Pop. Marcelo Humberto Cirot,50112,2002-06-15,bibliotecacirot@gmail.com
3360,Bib.Pop. Tulio Pusterla,50112,1980-01-01,
4144,Bib.Pop. de Alto Verde,50098,1980-01-01,bibloaltoverde@yahoo.com.ar
4018,Bib.Pop. Tomás Godoy Cruz,50021,1980-01-01,
4095,Bib.Pop. Mirador de Las Estrellas,50126,2003-03-03,bibliotecapopulartupungato@gmail.com
3815,Bib.Pop. Antonio Fernández,50119,1980-01-01,
3662,Bib.Pop. Segundo Manuel Esteves,50119,1997-07-09,bibliotecapopularesteves@gmail.com
3234,Bib.Pop. Vista Flores,50119,1987-03-21,bibliotecapopularvistaflores@yahoo.com.ar
3299,Bib.Pop. Victoriano E. Cardozo,54119,1994-06-01,bibcardozo@yahoo.com.ar
3336,Bib.Pop. 23 de Septiembre,54119,1994-06-04,bibpop3336@yahoo.com.ar
3970,Bib.Pop. María Magdalena Deautier,54007,2000-07-21,
3501,Bib.Pop. Aristóbulo del Valle,54014,1990-06-18,
3995,Asoc.Civ.Bib.Pop. José Hernández,54014,2000-09-18,
4211,Asoc.Bib.Pop. Arturo U. Illia,54014,1980-01-01,
3300,Bib.Pop.Mun. Bernardino Rivadavia,54021,1980-01-01,
4394,Bib. Pop. El Urunday,54021,2021-08-23,bibliotecapopularelurunday@gmail.com
802,Bib.Pop. Sarmiento,54021,1979-10-18,
4329,Bib.Pop. San Martín,54021,2012-09-10,
793,Bib.Pop. Posadas,54028,1913-12-13,bibposadas@arnetbiz.com.ar
2939,Bib.Pop. El palomar del R.C.de V.URQ.,54028,1975-05-03,
3421,Bib.Pop. Granadero Chepoya,54028,1994-03-09,bibliotecapopularchepoya@gmail.com
3602,Bib. Pop. José Ramos,54028,1997-04-22,
3777,Bib.Pop. San Miguel,54028,1980-01-01,
4258,Bib.Pop. Sur Argentino,54028,2001-10-13,bpsurargentino@yahoo.com
4387,Asoc.Vecinal Barrio Parque 2 de abril,54028,1980-01-01,
790,Asoc.Civ.Bib.Pop. Bartolome Mitre,54035,1911-06-02,
2950,Bib.Pop. Eldorado,54042,1968-04-09,bibliotecaeldorado@hotmail.com
3461,Bib.Pop. Jorge Luis Borges,54049,1980-01-01,
3312,Bib.Pop.Esc. de F. Soberanía nacional,54049,1980-01-01,
3324,Bib.Pop. Gabriela Mistral,54056,1980-01-01,
3405,Bib.Pop. Arandu Roga,54063,1980-01-01,
3544,Bib.Pop.Pub. Victoria Aguirre,54063,1996-12-01,
4363,Bib.Pop. Alma Guaraní,54063,2015-07-15,
3755,Bib.Pop. Mejor pasar,54070,1997-11-22,bpmejorpasar@hotmail.com.ar
3395,Bib.Pop.Mun. Nicolás A. Petcoff,54077,1994-12-07,bibpetcoff@yahoo.com.ar
2944,Bib.Pop. Horacio Quiroga de Puerto Rico,54077,1962-06-15,bibliotecahoracioquiroga@live.com
2995,Bib.Pop. D.F.Sarmiento,54084,1978-10-25,
3304,Bib.Pop. Horacio Quiroga,54084,1980-01-01,bibliotecahquir@yahoo.com.ar
3374,Bib.Pop.Tec. Roque G. de Santa Cruz,54084,1980-01-01,
2561,Bib.Pop. D.F.Sarmiento,54091,1946-09-09,bibpopsarmiento@yahoo.com.ar
4079,Bib. Pop. Vamos a leer,54091,2002-03-13,bibleer@yahoo.com.ar
3875,Bib.Pop. Yapeyú,54091,1980-01-01,
3935,Asoc.Bib.Pop. Ernesto Sábato,54098,2000-08-21,popularsabato@gmail.com
803,Bib.Pop. Patricias argentinas,54098,1910-05-02,
4214,Bib.Pop. Del Conocimiento al Saber,54105,1980-01-01,
3825,Bib.Pop. Dr. Bernardo Elvira,54105,1980-01-01,
4247,Bib. Pop. Thay Morgenstern,54112,2004-05-11,bibliopopu.sanpedro@gmail.com
4128,Bib.Pop. Oñondive,54084,1980-01-01,
3445,Bib.Pop.Esc. Aída Simonetti de Ocampo,54056,1980-01-01,
3210,Bib.Pop. Juan Benigar,58007,1993-10-20,
3217,Bib.Pop.Esc. Miguel A. Camino,58007,1980-01-01,
3788,Bib.Pop. Maestro Galeano,58007,1980-01-01,
3756,Bib. Pop. San Patricio del Chañar,58014,1997-12-02,bibliotecachanar@yahoo.com.ar
4160,Bib.Pop. Quintú C´Me Raquizuam (Buscando Buenos Pensamientos),58021,1980-01-01,bibliotecaquintu@yahoo.com.ar
824,Bib.Pop. Coronel J. M. Olascoaga,58042,1980-01-01,bibliotecaolascoaga_chosmalal@yahoo.com.ar
3260,Bib.Pop. Barrio Uriburu,58042,1980-01-01,
3091,Bib.Pop. Cuenca del Curi Leuvu,58042,1980-01-01,
4208,Bib.Pop. Martín Torres,58042,1980-01-01,
3175,Bib.Pop. Calquin Mapu,58028,1980-01-01,
3840,Bib.Pop. Jorge Fonseca,58035,1999-06-10,
2747,Bib.Pop. Carlos H. Rodríguez,58035,1958-10-22,bibliotecachrodriguez@gmail.com
3092,Bib.Pop. Buta Ruca,58035,1987-07-26,butaruca@yahoo.com.ar
3295,Bib.Pop. María E. Tejada de Lastra,58035,1994-03-08,
3354,Bib.Pop. Kimn,58035,1994-12-10,
3536,Bib.Pop. María Eva Duarte,58035,1996-07-24,
3642,Bib.Pop. Ceferino Contreras,58035,1997-10-21,
1342,Bib.Pop. Juan Bautista Alberdi,58035,1928-11-10,bibliotecajbalberdi@gmail.com
3100,Bib.Pop. Ruca Limay,58035,1989-04-29,bibliolimay@yahoo.com.ar
3102,Bib.Pop. Segundo Vazquez,58035,1994-12-21,
3103,Bib.Pop. Julio Cortázar,58035,1980-01-01,bpjcortazar@yahoo.com.ar
3104,Bib.Pop. Suyai Mapu,58035,1980-01-01,suyaimapu@yahoo.com.ar
3130,Bib.Pop. Darío Millain,58035,1980-01-01,dario.millain@gmail.com
3134,Bib.Pop. Amaranto Suarez,58035,1980-01-01,
3137,Bib.Pop. Eliel Aragon,58035,1990-11-07,biblioeliel@gmail.com
3145,Bib.Pop. Gob. Angel Edelman,58035,1980-01-01,bibliotecaedelman@yahoo.com.ar
3146,Bib.Pop. Homero Manzi,58035,1980-01-01,
3220,Bib.Pop. Kique Sánchez Vera,58035,1993-04-01,bibliopopularkiquesanchezvera@gmail.com
3222,Bib.Pop. Hugo M. Berbel,58035,1993-06-12,info.biblioberbel@gmail.com
3319,Bib.Pop. Escritores Neuquinos,58035,1994-09-23,bpescritoresneuquinos@gmail.com
3332,Bib.Pop. Enrique Rocca,58035,1993-04-07,
3381,Bib.Pop. Irma Cuña,58035,1980-01-01,biblioteca_irmac@yahoo.com.ar
3646,Bib.Pop. Gran Neuquén,58035,1997-02-05,bib.granneuquen@hotmail..com
4032,Bib.Pop. Rodolfo Walsh,58035,1980-01-01,
4052,Bib. Pop. Monseñor Jaime de Nevares,58035,2002-07-25,bibliotecadenevares@yahoo.com.ar
4113,Bib.Pop. Libertador General José de San Martín,58035,2001-12-13,bgsmartin@hotmail.com
4123,Bib.Pop. Luis Topo Oliva Asociación Civil,58035,2002-07-24,
4152,Bib. Pop. Pehuen - Barrio Alta Barda,58035,1980-01-01,
4162,Bib.Pop. Huilliches,58035,2004-04-12,Biblioteca.popular.huilliches@gmail.com
4237,Bib. Pop. Salomón,58035,2003-03-01,bibliotecapopularsalomon@hotmail.com
4269,Bib.Pop. Abuela Bertogna de Barrio Nuevo,58035,2003-10-24,
4296,Bib.Pop. Espacio de Libertad,58035,1980-01-01,bibliopopespaciodelibertad@yahoo.com.ar
3131,Bib.Pop. Hueupines,58035,1987-09-15,
3143,Bib.Pop.Mun. Asoc.A. Bca.J. Benigar,58035,1980-01-01,bibliojuanbenigar@hotmail.com
3168,Bib.Pop. Valentín Sayhueque,58035,1980-01-01,bibliotecavalentinsayhueque@hotmail.com
3099,Bib.Pop. Malvinas argentinas,58035,1980-01-01,bibliomalargen@hotmail.com
3160,Bib.Pop. D.F.Sarmiento,58035,1980-01-01,
3161,Bib.Pop. América,58035,1980-01-01,
3919,Bib.Pop. Carmen Mellado,58035,1993-08-16,bibliocarmen.mellado@gmail.com
4254,Bib.Pop. 15 de junio,58035,2002-06-12,biblioteca15dejunio@hotmail.com
3023,Bib.Pop. de Front. Dr. G Alvarez,58049,1983-08-12,bpgalvarez@yahoo.com.ar
826,Bib.Pop. 9 de Julio,58056,1917-11-04,bp9jul@smandes.com.ar
3106,Bib.Pop. 4 de Febrero,58056,1987-06-09,
3764,Bib.Pop. Ruca Trabun,58056,1980-01-01,
4273,BIb. Pop. La Cascada,58056,2006-01-23,
3090,Bib.Pop. Loncopue,58063,1981-08-28,
3169,Bib.Pop. Osvaldo Bayer,58070,1991-11-25,
3087,Bib.Pop. Mariano Moreno,58077,1980-01-01,
3581,Bib.Pop. La corona,58077,1985-11-22,
3097,Bib.Pop. Cerro Los Quiques,58077,1980-01-01,bipopclq@yahoo.com.ar
3129,Bib.Pop. Chochoy Mallin,58084,1980-01-01,
2142,Bib.Pop. Bernardino Rivadavia,58084,1942-05-25,bibliotecaphuecu@hotmail.com
4305,Bib.Pop. José Fernández,58091,2005-03-10,bibpopjfernandez@hotmail.com
3807,Bib.Pop.Mun. Don Elias Sapag,58091,1980-01-01,
4229,Bib. Pop. Pedro Néstor Jaramillo,58098,2000-05-08,
3095,Bib.Pop. Palighuen,58105,1985-09-23,
827,Bib.Pop. Elordi,58112,1916-05-12,
3833,Bib.Pop. La Libroteca,58112,1998-07-09,
1522,Bib.Pop. Bernardino Rivadavia,62091,1931-05-10,bibliotecapopularjacobacci@yahoo.com.ar
3619,Bib.Pop. Presbítero Raúl Entraigas,62091,1980-01-01,
4332,Bib. Pop. Próspero Entraigas,62007,1990-03-23,
4130,Bib.Pop.Pub.Mun. J. B. Campastro,62007,1980-01-01,
830,Bib.Pop. Bartolomé Mitre,62007,1906-01-31,biblioteca.mitre@yahoo.com.ar
3150,Bib.Pop. Del niño,62007,1990-07-14,bibliotecadelninio@hotmail.com
